,time,temperature,humidity,wind_speed,precipation,condition,date
425,16,81.0,52,12.0,0.0,Partly_Cloudy,2019-09-18
426,17,77.0,58,10.0,0.0,Partly_Cloudy,2019-09-18
427,18,75.0,62,8.0,0.0,Fair,2019-09-18
428,19,74.0,64,6.0,0.0,Fair,2019-09-18
429,20,75.0,60,9.0,0.0,Partly_Cloudy,2019-09-18
430,21,74.0,57,9.0,0.0,Partly_Cloudy,2019-09-18
431,22,73.0,59,8.0,0.0,Fair,2019-09-18
432,23,71.0,66,3.0,0.0,Fair,2019-09-18
433,0,70.0,65,7.0,0.0,Fair,2019-09-19
434,1,69.0,63,7.0,0.0,Fair,2019-09-19
435,2,67.0,68,6.0,0.0,Fair,2019-09-19
436,3,66.0,68,8.0,0.0,Fair,2019-09-19
437,4,65.0,70,5.0,0.0,Fair,2019-09-19
438,5,65.0,70,7.0,0.0,Partly_Cloudy,2019-09-19
439,6,67.0,66,5.0,0.0,Partly_Cloudy,2019-09-19
440,7,71.0,55,6.0,0.0,Mostly_Cloudy,2019-09-19
441,8,74.0,53,6.0,0.0,Mostly_Cloudy,2019-09-19
442,9,79.0,52,5.0,0.0,Mostly_Cloudy,2019-09-19
443,10,82.0,45,3.0,0.0,Mostly_Cloudy,2019-09-19
444,11,84.0,43,6.0,0.0,Mostly_Cloudy,2019-09-19
445,12,83.0,46,5.0,0.0,Mostly_Cloudy,2019-09-19
446,13,83.0,46,3.0,0.0,Mostly_Cloudy,2019-09-19
447,14,82.0,47,8.0,0.0,Mostly_Cloudy,2019-09-19
448,15,81.0,49,9.0,0.0,Mostly_Cloudy,2019-09-19
449,16,78.0,52,10.0,0.0,Mostly_Cloudy,2019-09-19
450,17,76.0,54,10.0,0.0,Mostly_Cloudy,2019-09-19
451,18,75.0,55,6.0,0.0,Mostly_Cloudy,2019-09-19
452,19,74.0,62,5.0,0.0,Mostly_Cloudy,2019-09-19
453,20,74.0,64,5.0,0.0,Mostly_Cloudy,2019-09-19
454,21,74.0,62,3.0,0.0,Mostly_Cloudy,2019-09-19
455,22,74.0,64,5.0,0.0,Mostly_Cloudy,2019-09-19
456,23,72.0,71,6.0,0.0,Mostly_Cloudy,2019-09-19
457,0,71.0,81,6.0,0.0,Rain,2019-09-20
458,1,71.0,81,0.0,0.0,Mostly_Cloudy,2019-09-20
459,2,69.0,90,0.0,0.0,Mostly_Cloudy,2019-09-20
460,3,69.0,93,0.0,0.0,Mostly_Cloudy,2019-09-20
461,4,70.0,87,3.0,0.0,Cloudy,2019-09-20
462,5,71.0,84,5.0,0.0,Cloudy,2019-09-20
463,6,72.0,81,3.0,0.0,Cloudy,2019-09-20
464,7,73.0,79,5.0,0.0,Cloudy,2019-09-20
465,8,74.0,79,6.0,0.0,Cloudy,2019-09-20
466,9,76.0,74,0.0,0.0,Mostly_Cloudy,2019-09-20
467,10,80.0,62,3.0,0.0,Mostly_Cloudy,2019-09-20
468,11,81.0,62,3.0,0.0,Mostly_Cloudy,2019-09-20
469,12,84.0,58,5.0,0.0,Mostly_Cloudy,2019-09-20
470,13,85.0,55,7.0,0.0,Mostly_Cloudy,2019-09-20
471,14,85.0,57,7.0,0.0,Mostly_Cloudy,2019-09-20
472,15,84.0,61,8.0,0.0,Mostly_Cloudy,2019-09-20
473,16,83.0,60,6.0,0.0,Mostly_Cloudy,2019-09-20
474,17,83.0,56,6.0,0.0,Partly_Cloudy,2019-09-20
475,18,82.0,60,3.0,0.0,Fair,2019-09-20
476,19,80.0,64,5.0,0.0,Fair,2019-09-20
477,20,78.0,68,6.0,0.0,Fair,2019-09-20
478,21,79.0,69,5.0,0.0,Fair,2019-09-20
479,22,78.0,68,6.0,0.0,Fair,2019-09-20
480,23,76.0,74,6.0,0.0,Fair,2019-09-20
481,0,75.0,76,6.0,0.0,Fair,2019-09-21
482,1,74.0,79,8.0,0.0,Fair,2019-09-21
483,2,73.0,84,8.0,0.0,Fair,2019-09-21
484,3,73.0,84,7.0,0.0,Fair,2019-09-21
485,4,73.0,84,7.0,0.0,Mostly_Cloudy,2019-09-21
486,5,73.0,81,8.0,0.0,Mostly_Cloudy,2019-09-21
487,6,74.0,82,8.0,0.0,Mostly_Cloudy,2019-09-21
488,7,76.0,76,17.0,0.0,Mostly_Cloudy,2019-09-21
489,8,75.0,82,13.0,0.0,Rain,2019-09-21
490,9,78.0,74,18.0,0.0,Mostly_Cloudy,2019-09-21
491,10,80.0,69,18.0,0.0,Cloudy,2019-09-21
492,11,80.0,67,17.0,0.0,Mostly_Cloudy,2019-09-21
493,12,79.0,69,17.0,0.0,Mostly_Cloudy,2019-09-21
494,13,78.0,71,18.0,0.0,Cloudy,2019-09-21
495,14,76.0,76,15.0,0.0,Cloudy,2019-09-21
496,15,76.0,79,12.0,0.0,Cloudy,2019-09-21
497,16,77.0,74,13.0,0.0,Cloudy,2019-09-21
498,17,76.0,79,9.0,0.0,Cloudy,2019-09-21
499,18,77.0,74,12.0,0.0,Rain,2019-09-21
500,19,73.0,90,13.0,0.1,Rain,2019-09-21
501,20,73.0,90,12.0,0.2,Rain,2019-09-21
502,21,72.0,91,13.0,0.0,Cloudy,2019-09-21
503,22,73.0,84,14.0,0.0,Rain,2019-09-21
504,23,72.0,87,15.0,0.0,Rain_with_Thunder,2019-09-21
505,0,71.0,93,8.0,0.0,Rain,2019-09-22
506,1,72.0,91,10.0,0.0,Mostly_Cloudy,2019-09-22
507,2,72.0,91,14.0,0.0,Rain,2019-09-22
508,3,71.0,93,9.0,0.1,Mostly_Cloudy,2019-09-22
509,4,71.0,90,7.0,0.0,Cloudy,2019-09-22
510,5,72.0,84,10.0,0.0,Cloudy,2019-09-22
511,6,72.0,84,8.0,0.0,Mostly_Cloudy,2019-09-22
512,7,73.0,79,13.0,0.0,Cloudy,2019-09-22
513,8,75.0,69,15.0,0.0,Mostly_Cloudy,2019-09-22
514,9,78.0,64,15.0,0.0,Mostly_Cloudy,2019-09-22
515,10,78.0,64,20.0,0.0,Mostly_Cloudy,2019-09-22
516,11,78.0,64,18.0,0.0,Cloudy,2019-09-22
517,12,74.0,82,13.0,0.0,Rain,2019-09-22
518,13,73.0,84,12.0,0.0,Rain,2019-09-22
519,14,72.0,91,13.0,0.1,Rain,2019-09-22
520,15,72.0,91,14.0,0.1,Rain,2019-09-22
521,16,72.0,91,12.0,0.0,Heavy_Rain,2019-09-22
522,17,72.0,93,7.0,0.0,Rain,2019-09-22
523,18,74.0,87,16.0,0.0,Rain,2019-09-22
524,19,72.0,93,15.0,0.0,Rain,2019-09-22
525,20,70.0,93,9.0,0.0,Cloudy,2019-09-22
526,21,69.0,93,8.0,0.0,Cloudy,2019-09-22
527,22,68.0,93,7.0,0.0,Mostly_Cloudy,2019-09-22
528,23,68.0,90,9.0,0.0,Mostly_Cloudy,2019-09-22
529,0,66.0,93,6.0,0.0,Partly_Cloudy,2019-09-23
530,1,67.0,93,6.0,0.0,Cloudy,2019-09-23
531,2,67.0,93,7.0,0.0,Mostly_Cloudy,2019-09-23
532,3,66.0,90,10.0,0.0,Mostly_Cloudy,2019-09-23
533,4,65.0,90,10.0,0.0,Mostly_Cloudy,2019-09-23
534,5,63.0,87,12.0,0.0,Mostly_Cloudy,2019-09-23
535,6,62.0,78,12.0,0.0,Fair,2019-09-23
536,7,63.0,72,12.0,0.0,Fair,2019-09-23
537,8,65.0,68,12.0,0.0,Fair,2019-09-23
538,9,68.0,59,9.0,0.0,Fair,2019-09-23
539,10,70.0,51,13.0,0.0,Fair,2019-09-23
540,11,72.0,49,15.0,0.0,Fair,2019-09-23
541,12,73.0,44,15.0,0.0,Fair,2019-09-23
542,13,74.0,41,17.0,0.0,Partly_Cloudy,2019-09-23
543,14,74.0,43,16.0,0.0,Partly_Cloudy,2019-09-23
544,15,74.0,41,13.0,0.0,Partly_Cloudy,2019-09-23
545,16,73.0,44,13.0,0.0,Fair,2019-09-23
546,17,71.0,47,7.0,0.0,Fair,2019-09-23
547,18,68.0,55,7.0,0.0,Fair,2019-09-23
548,19,66.0,60,6.0,0.0,Fair,2019-09-23
549,20,65.0,65,5.0,0.0,Fair,2019-09-23
550,21,64.0,67,6.0,0.0,Fair,2019-09-23
551,22,62.0,72,7.0,0.0,Fair,2019-09-23
552,23,62.0,75,6.0,0.0,Fair,2019-09-23
553,0,61.0,78,5.0,0.0,Fair,2019-09-24
554,1,61.0,78,5.0,0.0,Fair,2019-09-24
555,2,59.0,83,3.0,0.0,Fair,2019-09-24
556,3,60.0,80,0.0,0.0,Partly_Cloudy,2019-09-24
557,4,59.0,83,5.0,0.0,Partly_Cloudy,2019-09-24
558,5,59.0,83,6.0,0.0,Partly_Cloudy,2019-09-24
559,6,62.0,78,6.0,0.0,Mostly_Cloudy,2019-09-24
560,7,66.0,70,8.0,0.0,Mostly_Cloudy,2019-09-24
561,8,69.0,65,12.0,0.0,Mostly_Cloudy,2019-09-24
562,9,72.0,59,14.0,0.0,Mostly_Cloudy,2019-09-24
563,10,75.0,55,16.0,0.0,Mostly_Cloudy,2019-09-24
564,11,77.0,54,17.0,0.0,Mostly_Cloudy,2019-09-24
565,12,78.0,50,16.0,0.0,Mostly_Cloudy,2019-09-24
566,13,79.0,48,15.0,0.0,Partly_Cloudy,2019-09-24
567,14,79.0,47,17.0,0.0,Fair,2019-09-24
568,15,79.0,47,17.0,0.0,Fair,2019-09-24
569,16,77.0,50,17.0,0.0,Fair,2019-09-24
570,17,75.0,53,12.0,0.0,Fair,2019-09-24
571,18,73.0,57,13.0,0.0,Fair,2019-09-24
572,19,72.0,57,14.0,0.0,Fair,2019-09-24
573,20,71.0,59,16.0,0.0,Fair,2019-09-24
574,21,69.0,63,14.0,0.0,Fair,2019-09-24
575,22,69.0,63,17.0,0.0,Fair,2019-09-24
576,23,67.0,70,12.0,0.0,Partly_Cloudy,2019-09-24
577,0,66.0,70,9.0,0.0,Mostly_Cloudy,2019-09-25
578,1,67.0,68,13.0,0.0,Cloudy,2019-09-25
579,2,66.0,70,10.0,0.0,Mostly_Cloudy,2019-09-25
580,3,66.0,70,13.0,0.0,Cloudy,2019-09-25
581,4,67.0,66,14.0,0.0,Cloudy,2019-09-25
582,5,67.0,63,14.0,0.0,Rain,2019-09-25
583,6,67.0,66,14.0,0.0,Mostly_Cloudy,2019-09-25
584,7,66.0,75,12.0,0.0,Cloudy,2019-09-25
585,8,68.0,76,14.0,0.0,Cloudy,2019-09-25
586,9,69.0,78,17.0,0.0,Cloudy,2019-09-25
587,10,71.0,75,16.0,0.0,Mostly_Cloudy,2019-09-25
588,11,72.0,73,17.0,0.0,Fair,2019-09-25
589,12,78.0,56,17.0,0.0,Partly_Cloudy,2019-09-25
590,13,79.0,50,14.0,0.0,Partly_Cloudy,2019-09-25
591,14,78.0,45,12.0,0.0,Partly_Cloudy,2019-09-25
592,15,78.0,46,12.0,0.0,Mostly_Cloudy,2019-09-25
593,16,77.0,40,14.0,0.0,Mostly_Cloudy,2019-09-25
594,17,75.0,43,10.0,0.0,Mostly_Cloudy,2019-09-25
595,18,73.0,44,12.0,0.0,Mostly_Cloudy,2019-09-25
596,19,71.0,45,13.0,0.0,Cloudy,2019-09-25
597,20,70.0,47,14.0,0.0,Cloudy,2019-09-25
598,21,68.0,52,9.0,0.0,Cloudy,2019-09-25
599,22,67.0,57,13.0,0.0,Cloudy,2019-09-25
600,23,66.0,59,9.0,0.0,Rain,2019-09-25
601,0,65.0,58,12.0,0.0,Rain,2019-09-26
602,1,64.0,60,14.0,0.0,Cloudy,2019-09-26
603,2,63.0,56,7.0,0.0,Cloudy,2019-09-26
604,3,61.0,60,10.0,0.0,Fair,2019-09-26
605,4,59.0,62,12.0,0.0,Fair,2019-09-26
606,5,57.0,69,8.0,0.0,Fair,2019-09-26
607,6,59.0,67,8.0,0.0,Fair,2019-09-26
608,7,61.0,62,10.0,0.0,Fair,2019-09-26
609,8,65.0,48,12.0,0.0,Fair,2019-09-26
610,9,67.0,40,13.0,0.0,Fair,2019-09-26
611,10,69.0,36,10.0,0.0,Fair,2019-09-26
612,11,71.0,34,13.0,0.0,Fair,2019-09-26
613,12,72.0,33,14.0,0.0,Fair,2019-09-26
614,13,72.0,33,10.0,0.0,Partly_Cloudy,2019-09-26
615,14,72.0,33,10.0,0.0,Partly_Cloudy,2019-09-26
616,15,72.0,33,9.0,0.0,Partly_Cloudy,2019-09-26
617,16,71.0,34,9.0,0.0,Fair,2019-09-26
618,17,68.0,40,8.0,0.0,Fair,2019-09-26
619,18,67.0,44,5.0,0.0,Fair,2019-09-26
620,19,66.0,47,6.0,0.0,Fair,2019-09-26
621,20,64.0,50,6.0,0.0,Fair,2019-09-26
622,21,63.0,50,6.0,0.0,Partly_Cloudy,2019-09-26
623,22,62.0,52,6.0,0.0,Fair,2019-09-26
624,23,61.0,54,7.0,0.0,Fair,2019-09-26
625,0,61.0,54,6.0,0.0,Partly_Cloudy,2019-09-27
626,1,61.0,52,9.0,0.0,Cloudy,2019-09-27
627,2,63.0,46,7.0,0.0,Cloudy,2019-09-27
628,3,63.0,46,7.0,0.0,Cloudy,2019-09-27
629,4,64.0,45,13.0,0.0,Cloudy,2019-09-27
630,5,64.0,48,14.0,0.0,Mostly_Cloudy,2019-09-27
631,6,64.0,48,14.0,0.0,Mostly_Cloudy,2019-09-27
632,7,67.0,44,21.0,0.0,Mostly_Cloudy,2019-09-27
633,8,68.0,47,12.0,0.0,Cloudy,2019-09-27
634,9,68.0,52,10.0,0.0,Cloudy,2019-09-27
635,10,68.0,52,10.0,0.0,Rain,2019-09-27
636,11,61.0,87,6.0,0.1,Rain,2019-09-27
637,12,64.0,96,12.0,0.1,Rain,2019-09-27
638,13,66.0,90,12.0,0.0,Rain_with_Thunder,2019-09-27
639,14,68.0,90,15.0,0.0,Rain,2019-09-27
640,15,68.0,90,9.0,0.0,Rain,2019-09-27
641,16,69.0,87,8.0,0.0,Rain_with_Thunder,2019-09-27
642,17,69.0,93,9.0,0.1,Rain_with_Thunder,2019-09-27
643,18,71.0,93,12.0,0.3,Heavy_T-Storm,2019-09-27
644,19,67.0,90,15.0,0.1,Rain_with_Thunder,2019-09-27
645,20,68.0,93,15.0,0.1,Rain_with_Thunder,2019-09-27
646,21,68.0,93,8.0,0.1,Rain_with_Thunder,2019-09-27
647,22,68.0,93,5.0,0.0,Rain_with_Thunder,2019-09-27
648,23,67.0,100,5.0,0.0,Rain_with_Thunder,2019-09-27
649,0,68.0,93,10.0,0.0,Rain_with_Thunder,2019-09-28
650,1,68.0,93,9.0,0.0,Rain,2019-09-28
651,2,67.0,97,7.0,0.0,Rain,2019-09-28
652,3,64.0,93,5.0,0.0,Cloudy,2019-09-28
653,4,63.0,97,7.0,0.1,Rain,2019-09-28
654,5,63.0,97,7.0,0.0,Rain,2019-09-28
655,6,62.0,96,9.0,0.0,Rain,2019-09-28
656,7,62.0,96,7.0,0.0,Rain,2019-09-28
657,8,61.0,93,13.0,0.0,Fog,2019-09-28
658,9,59.0,96,14.0,0.0,Cloudy,2019-09-28
659,10,60.0,93,12.0,0.0,Drizzle,2019-09-28
660,11,59.0,96,10.0,0.0,Drizzle,2019-09-28
661,12,60.0,90,14.0,0.0,Cloudy,2019-09-28
662,13,60.0,90,10.0,0.0,Cloudy,2019-09-28
663,14,60.0,86,13.0,0.0,Cloudy,2019-09-28
664,15,61.0,87,12.0,0.0,Cloudy,2019-09-28
665,16,61.0,83,15.0,0.0,Mostly_Cloudy,2019-09-28
666,17,60.0,83,16.0,0.0,Mostly_Cloudy,2019-09-28
667,18,60.0,80,13.0,0.0,Mostly_Cloudy,2019-09-28
668,19,60.0,78,12.0,0.0,Cloudy,2019-09-28
669,20,60.0,80,13.0,0.0,Cloudy,2019-09-28
670,21,62.0,84,10.0,0.0,Cloudy,2019-09-28
671,22,63.0,84,10.0,0.0,Cloudy,2019-09-28
672,23,64.0,84,12.0,0.0,Cloudy,2019-09-28
673,0,63.0,87,13.0,0.0,Rain,2019-09-29
674,1,63.0,87,10.0,0.0,Cloudy,2019-09-29
675,2,63.0,90,9.0,0.0,Rain_with_Thunder,2019-09-29
676,3,62.0,96,10.0,0.4,Heavy_T-Storm,2019-09-29
677,4,62.0,96,9.0,0.2,T-Storm,2019-09-29
678,5,62.0,100,7.0,0.0,Rain,2019-09-29
679,6,63.0,97,8.0,0.0,Rain,2019-09-29
680,7,64.0,93,10.0,0.0,Rain,2019-09-29
681,8,64.0,93,13.0,0.0,Rain,2019-09-29
682,9,63.0,93,14.0,0.0,Cloudy,2019-09-29
683,10,63.0,93,14.0,0.0,Cloudy,2019-09-29
684,11,64.0,93,8.0,0.0,Cloudy,2019-09-29
685,12,67.0,90,7.0,0.0,Cloudy,2019-09-29
686,13,69.0,84,7.0,0.0,Cloudy,2019-09-29
687,14,69.0,84,7.0,0.0,Rain,2019-09-29
688,15,69.0,87,6.0,0.0,Cloudy,2019-09-29
689,16,69.0,87,6.0,0.0,Cloudy,2019-09-29
690,17,68.0,93,6.0,0.0,Rain,2019-09-29
691,18,67.0,93,7.0,0.0,Cloudy,2019-09-29
692,19,67.0,93,5.0,0.0,Cloudy,2019-09-29
693,20,67.0,93,5.0,0.0,Cloudy,2019-09-29
694,21,66.0,96,5.0,0.0,Fair,2019-09-29
695,22,66.0,96,3.0,0.0,Mostly_Cloudy,2019-09-29
696,23,65.0,100,5.0,0.0,Mostly_Cloudy,2019-09-29
697,0,66.0,96,0.0,0.0,Cloudy,2019-09-30
698,1,67.0,97,0.0,0.0,Mostly_Cloudy,2019-09-30
699,2,67.0,97,0.0,0.0,Cloudy,2019-09-30
700,3,66.0,100,3.0,0.0,Fog,2019-09-30
701,4,67.0,100,0.0,0.0,Fog,2019-09-30
702,5,67.0,100,5.0,0.0,Fog,2019-09-30
703,6,68.0,96,7.0,0.0,Fair,2019-09-30
704,7,73.0,84,9.0,0.0,Fair,2019-09-30
705,8,77.0,76,8.0,0.0,Fair,2019-09-30
706,9,81.0,69,10.0,0.0,Fair,2019-09-30
707,10,83.0,67,10.0,0.0,Partly_Cloudy,2019-09-30
708,11,85.0,61,14.0,0.0,Mostly_Cloudy,2019-09-30
709,12,85.0,61,18.0,0.0,Mostly_Cloudy,2019-09-30
710,13,86.0,57,18.0,0.0,Mostly_Cloudy,2019-09-30
711,14,86.0,57,14.0,0.0,Mostly_Cloudy,2019-09-30
712,15,85.0,59,12.0,0.0,Mostly_Cloudy,2019-09-30
713,16,85.0,59,10.0,0.0,Mostly_Cloudy,2019-09-30
714,17,83.0,63,8.0,0.0,Mostly_Cloudy,2019-09-30
715,18,82.0,65,8.0,0.0,Mostly_Cloudy,2019-09-30
716,19,81.0,65,7.0,0.0,Mostly_Cloudy,2019-09-30
717,20,80.0,64,9.0,0.0,Mostly_Cloudy,2019-09-30
718,21,79.0,64,8.0,0.0,Partly_Cloudy,2019-09-30
719,22,77.0,69,6.0,0.0,Partly_Cloudy,2019-09-30
720,23,76.0,71,6.0,0.0,Partly_Cloudy,2019-09-30
721,0,75.0,73,6.0,0.0,Mostly_Cloudy,2019-10-01
722,1,74.0,76,8.0,0.0,Partly_Cloudy,2019-10-01
723,2,73.0,79,8.0,0.0,Partly_Cloudy,2019-10-01
724,3,73.0,79,8.0,0.0,Mostly_Cloudy,2019-10-01
725,4,73.0,81,10.0,0.0,Mostly_Cloudy,2019-10-01
726,5,72.0,84,8.0,0.0,Mostly_Cloudy,2019-10-01
727,6,73.0,81,9.0,0.0,Mostly_Cloudy,2019-10-01
728,7,77.0,74,9.0,0.0,Mostly_Cloudy,2019-10-01
729,8,78.0,74,13.0,0.0,Mostly_Cloudy,2019-10-01
730,9,81.0,67,12.0,0.0,Mostly_Cloudy,2019-10-01
731,10,84.0,63,13.0,0.0,Mostly_Cloudy,2019-10-01
732,11,86.0,61,12.0,0.0,Mostly_Cloudy,2019-10-01
733,12,87.0,61,13.0,0.0,Mostly_Cloudy,2019-10-01
734,13,88.0,59,12.0,0.0,Mostly_Cloudy,2019-10-01
735,14,87.0,61,10.0,0.0,Mostly_Cloudy,2019-10-01
736,15,87.0,61,12.0,0.0,Mostly_Cloudy,2019-10-01
737,16,86.0,63,10.0,0.0,Mostly_Cloudy,2019-10-01
738,17,84.0,67,10.0,0.0,Mostly_Cloudy,2019-10-01
739,18,83.0,69,9.0,0.0,Mostly_Cloudy,2019-10-01
740,19,83.0,69,12.0,0.0,Cloudy,2019-10-01
741,20,83.0,65,13.0,0.0,Cloudy,2019-10-01
742,21,82.0,65,12.0,0.0,Cloudy,2019-10-01
743,22,82.0,62,12.0,0.0,Cloudy,2019-10-01
744,23,81.0,65,8.0,0.0,Cloudy,2019-10-01
745,0,70.0,78,14.0,0.0,Cloudy,2019-10-02
746,1,69.0,84,9.0,0.0,Cloudy,2019-10-02
747,2,69.0,87,5.0,0.0,Cloudy,2019-10-02
748,3,70.0,87,6.0,0.0,Cloudy,2019-10-02
749,4,71.0,87,9.0,0.0,Cloudy,2019-10-02
750,5,63.0,93,13.0,0.0,Rain,2019-10-02
751,6,61.0,97,9.0,0.0,Rain,2019-10-02
752,7,60.0,93,13.0,0.0,Cloudy,2019-10-02
753,8,60.0,93,14.0,0.0,Rain,2019-10-02
754,9,60.0,96,14.0,0.0,Cloudy,2019-10-02
755,10,60.0,96,10.0,0.0,Fog,2019-10-02
756,11,62.0,90,10.0,0.0,Cloudy,2019-10-02
757,12,62.0,93,10.0,0.0,Cloudy,2019-10-02
758,13,62.0,90,12.0,0.0,Cloudy,2019-10-02
759,14,62.0,90,13.0,0.0,Cloudy,2019-10-02
760,15,61.0,93,12.0,0.0,Cloudy,2019-10-02
761,16,61.0,93,10.0,0.0,Cloudy,2019-10-02
762,17,60.0,96,6.0,0.0,Rain,2019-10-02
763,18,61.0,97,5.0,0.0,Cloudy,2019-10-02
764,19,61.0,100,5.0,0.0,Rain,2019-10-02
765,20,63.0,97,7.0,0.0,Drizzle,2019-10-02
766,21,63.0,97,6.0,0.0,Fog,2019-10-02
767,22,62.0,96,10.0,0.1,Rain,2019-10-02
768,23,63.0,93,7.0,0.1,Heavy_T-Storm,2019-10-02
769,0,63.0,97,0.0,0.2,Rain,2019-10-03
770,1,63.0,97,3.0,0.0,Cloudy,2019-10-03
771,2,63.0,100,3.0,0.0,Cloudy,2019-10-03
772,3,63.0,97,3.0,0.0,Cloudy,2019-10-03
773,4,63.0,97,5.0,0.0,Cloudy,2019-10-03
774,5,64.0,93,12.0,0.0,Cloudy,2019-10-03
775,6,63.0,93,10.0,0.0,Cloudy,2019-10-03
776,7,63.0,90,14.0,0.0,Cloudy,2019-10-03
777,8,62.0,90,15.0,0.0,Cloudy,2019-10-03
778,9,63.0,81,12.0,0.0,Mostly_Cloudy,2019-10-03
779,10,65.0,75,14.0,0.0,Mostly_Cloudy,2019-10-03
780,11,68.0,61,20.0,0.0,Mostly_Cloudy,2019-10-03
781,12,67.0,61,15.0,0.0,Mostly_Cloudy,2019-10-03
782,13,66.0,63,15.0,0.0,Mostly_Cloudy,2019-10-03
783,14,63.0,65,13.0,0.0,Mostly_Cloudy,2019-10-03
784,15,62.0,65,10.0,0.0,Mostly_Cloudy,2019-10-03
785,16,61.0,62,12.0,0.0,Mostly_Cloudy,2019-10-03
786,17,59.0,64,9.0,0.0,Mostly_Cloudy,2019-10-03
787,18,57.0,64,12.0,0.0,Mostly_Cloudy,2019-10-03
788,19,57.0,64,13.0,0.0,Mostly_Cloudy,2019-10-03
789,20,56.0,64,12.0,0.0,Partly_Cloudy,2019-10-03
790,21,54.0,66,10.0,0.0,Fair,2019-10-03
791,22,53.0,69,10.0,0.0,Fair,2019-10-03
792,23,52.0,71,8.0,0.0,Fair,2019-10-03
793,0,51.0,71,10.0,0.0,Fair,2019-10-04
794,1,50.0,74,9.0,0.0,Fair,2019-10-04
795,2,49.0,77,8.0,0.0,Fair,2019-10-04
796,3,49.0,77,8.0,0.0,Fair,2019-10-04
797,4,48.0,83,9.0,0.0,Partly_Cloudy,2019-10-04
798,5,49.0,83,9.0,0.0,Cloudy,2019-10-04
799,6,50.0,83,12.0,0.0,Partly_Cloudy,2019-10-04
800,7,53.0,83,13.0,0.0,Mostly_Cloudy,2019-10-04
801,8,56.0,80,8.0,0.0,Cloudy,2019-10-04
802,9,58.0,67,16.0,0.0,Mostly_Cloudy,2019-10-04
803,10,58.0,67,14.0,0.0,Cloudy,2019-10-04
804,11,57.0,69,15.0,0.0,Cloudy,2019-10-04
805,12,57.0,67,13.0,0.0,Cloudy,2019-10-04
806,13,59.0,62,13.0,0.0,Mostly_Cloudy,2019-10-04
807,14,57.0,69,12.0,0.0,Cloudy,2019-10-04
808,15,57.0,67,12.0,0.0,Mostly_Cloudy,2019-10-04
809,16,56.0,69,15.0,0.0,Mostly_Cloudy,2019-10-04
810,17,56.0,64,12.0,0.0,Mostly_Cloudy,2019-10-04
811,18,56.0,57,10.0,0.0,Cloudy,2019-10-04
812,19,56.0,60,10.0,0.0,Cloudy,2019-10-04
813,20,55.0,64,8.0,0.0,Mostly_Cloudy,2019-10-04
814,21,56.0,67,15.0,0.0,Mostly_Cloudy,2019-10-04
815,22,54.0,69,9.0,0.0,Partly_Cloudy,2019-10-04
816,23,52.0,74,6.0,0.0,Fair,2019-10-04
817,0,52.0,77,8.0,0.0,Mostly_Cloudy,2019-10-05
818,1,51.0,80,9.0,0.0,Partly_Cloudy,2019-10-05
819,2,50.0,83,12.0,0.0,Fair,2019-10-05
820,3,49.0,86,10.0,0.0,Partly_Cloudy,2019-10-05
821,4,49.0,83,7.0,0.0,Mostly_Cloudy,2019-10-05
822,5,49.0,83,10.0,0.0,Mostly_Cloudy,2019-10-05
823,6,50.0,80,9.0,0.0,Mostly_Cloudy,2019-10-05
824,7,52.0,77,12.0,0.0,Mostly_Cloudy,2019-10-05
825,8,57.0,64,14.0,0.0,Mostly_Cloudy,2019-10-05
826,9,58.0,62,14.0,0.0,Mostly_Cloudy,2019-10-05
827,10,61.0,60,14.0,0.0,Mostly_Cloudy,2019-10-05
828,11,62.0,58,15.0,0.0,Mostly_Cloudy,2019-10-05
829,12,64.0,56,12.0,0.0,Mostly_Cloudy,2019-10-05
830,13,65.0,56,13.0,0.0,Mostly_Cloudy,2019-10-05
831,14,64.0,56,0.0,0.0,Cloudy,2019-10-05
832,15,64.0,60,6.0,0.0,Rain,2019-10-05
833,16,59.0,87,9.0,0.1,Rain,2019-10-05
834,17,59.0,83,14.0,0.1,Rain,2019-10-05
835,18,58.0,90,10.0,0.0,Rain,2019-10-05
836,19,59.0,87,8.0,0.0,Cloudy,2019-10-05
837,20,60.0,83,10.0,0.0,Cloudy,2019-10-05
838,21,60.0,83,6.0,0.0,Cloudy,2019-10-05
839,22,60.0,83,8.0,0.0,Cloudy,2019-10-05
840,23,60.0,83,8.0,0.0,Cloudy,2019-10-05
841,0,60.0,86,8.0,0.0,Cloudy,2019-10-06
842,1,59.0,87,13.0,0.0,Partly_Cloudy,2019-10-06
843,2,56.0,72,8.0,0.0,Fair,2019-10-06
844,3,54.0,72,6.0,0.0,Fair,2019-10-06
845,4,53.0,74,6.0,0.0,Fair,2019-10-06
846,5,51.0,77,5.0,0.0,Partly_Cloudy,2019-10-06
847,6,52.0,80,6.0,0.0,Fair,2019-10-06
848,7,54.0,75,7.0,0.0,Fair,2019-10-06
849,8,59.0,60,12.0,0.0,Fair,2019-10-06
850,9,63.0,52,9.0,0.0,Fair,2019-10-06
851,10,65.0,48,12.0,0.0,Partly_Cloudy,2019-10-06
852,11,67.0,40,14.0,0.0,Partly_Cloudy,2019-10-06
853,12,68.0,36,13.0,0.0,Partly_Cloudy,2019-10-06
854,13,68.0,36,17.0,0.0,Partly_Cloudy,2019-10-06
855,14,67.0,37,14.0,0.0,Mostly_Cloudy,2019-10-06
