date,time,temperature,humidity,wind_speed,precipation,uv
14278,2021-04-17,22,42.32,57.83,0.0,0.0,0.0
14279,2021-04-17,23,41.23,61.83,0.0,0.0,0.0
14280,2021-04-18,0,40.56,62.67,0.0,0.0,0.0
14281,2021-04-18,1,40.57,62.83,0.0,0.0,0.0
14282,2021-04-18,2,40.24,63.17,0.0,0.0,0.0
14283,2021-04-18,3,40.07,63.92,0.0,0.0,0.0
14284,2021-04-18,4,40.47,63.83,0.0,0.0,0.0
14285,2021-04-18,5,40.32,65.58,0.0,0.0,0.0
14286,2021-04-18,6,40.43,67.0,0.0,0.0,0.0
14287,2021-04-18,7,46.87,54.33,0.01,0.0,0.0
14288,2021-04-18,8,54.67,41.5,0.05,0.0,1.08
14289,2021-04-18,9,57.81,39.5,0.11,0.0,2.0
14290,2021-04-18,10,59.55,39.33,0.08,0.0,2.08
14291,2021-04-18,11,59.9,47.75,0.47,0.0,3.0
14292,2021-04-18,12,55.08,57.42,0.85,0.0,2.08
14293,2021-04-18,13,53.6,54.92,0.43,0.0,1.5
14294,2021-04-18,14,57.15,48.5,0.31,0.0,1.08
14295,2021-04-18,15,59.37,41.58,0.16,0.0,1.67
14296,2021-04-18,16,64.25,29.0,0.26,0.0,1.0
14297,2021-04-18,17,62.28,31.25,0.22,0.0,0.0
14298,2021-04-18,18,61.33,31.92,0.13,0.0,0.0
14299,2021-04-18,19,59.62,33.33,0.06,0.0,0.0
14300,2021-04-18,20,58.34,34.67,0.01,0.0,0.0
14301,2021-04-18,21,56.98,41.58,0.07,0.0,0.0
14302,2021-04-18,22,54.94,44.5,0.0,0.0,0.0
14303,2021-04-18,23,53.07,49.58,0.0,0.0,0.0
14304,2021-04-19,0,52.01,52.17,0.02,0.0,0.0
14305,2021-04-19,1,51.63,52.83,0.12,0.0,0.0
14306,2021-04-19,2,50.98,52.0,0.11,0.0,0.0
14307,2021-04-19,3,50.53,52.17,0.22,0.0,0.0
14308,2021-04-19,4,49.78,54.33,0.23,0.0,0.0
14309,2021-04-19,5,49.57,55.5,0.36,0.0,0.0
14310,2021-04-19,6,50.05,55.42,0.18,0.0,0.0
14311,2021-04-19,7,51.33,53.0,0.18,0.0,0.0
14312,2021-04-19,8,54.1,51.17,0.29,0.0,0.5
14313,2021-04-19,9,54.3,57.0,0.48,0.0,0.67
14314,2021-04-19,10,50.63,74.58,1.05,0.0,0.17
14315,2021-04-19,11,46.52,79.0,0.38,0.02,0.5
14316,2021-04-19,12,48.41,69.83,0.33,0.01,1.42
14317,2021-04-19,13,48.72,66.25,0.38,0.0,0.83
14318,2021-04-19,14,47.56,67.58,0.22,0.0,0.33
14319,2021-04-19,15,48.35,61.92,0.18,0.0,0.08
14320,2021-04-19,16,49.81,46.67,0.38,0.0,0.42
14321,2021-04-19,17,49.28,48.0,0.72,0.0,0.0
14322,2021-04-19,18,45.04,70.75,0.35,0.0,0.0
14323,2021-04-19,19,44.32,72.33,0.41,0.0,0.0
14324,2021-04-19,20,43.88,72.5,0.08,0.0,0.0
14325,2021-04-19,21,43.78,68.42,0.14,0.0,0.0
14326,2021-04-19,22,43.48,50.33,0.78,0.0,0.0
14327,2021-04-19,23,42.58,48.83,1.0,0.0,0.0
14328,2021-04-20,0,41.78,49.92,0.94,0.0,0.0
14329,2021-04-20,1,41.13,51.08,0.78,0.0,0.0
14330,2021-04-20,2,40.51,52.92,0.98,0.0,0.0
14331,2021-04-20,3,39.88,54.25,0.62,0.0,0.0
14332,2021-04-20,4,39.25,59.5,0.6,0.0,0.0
14333,2021-04-20,5,38.74,66.58,0.45,0.0,0.0
14334,2021-04-20,6,38.43,64.25,0.67,0.0,0.0
14335,2021-04-20,7,38.31,60.67,0.74,0.0,0.0
14336,2021-04-20,8,38.33,62.92,0.64,0.0,0.0
14337,2021-04-20,9,37.62,67.92,0.45,0.0,0.0
14338,2021-04-20,10,36.84,64.25,0.37,0.0,0.58
14339,2021-04-20,11,37.5,57.0,0.4,0.0,2.0
14340,2021-04-20,12,41.0,47.0,12.0,0.0,6.93
14341,2021-04-20,13,41.63,47.17,0.52,0.0,2.0
14342,2021-04-20,14,42.46,45.83,0.42,0.0,2.08
14343,2021-04-20,15,42.37,46.33,0.48,0.0,2.0
14344,2021-04-20,16,40.93,49.17,0.38,0.0,0.58
14345,2021-04-20,17,39.12,53.58,0.32,0.0,0.0
14346,2021-04-20,18,38.46,53.92,0.27,0.0,0.0
14347,2021-04-20,19,37.73,54.33,0.09,0.0,0.0
14348,2021-04-20,20,36.99,56.5,0.1,0.0,0.0
14349,2021-04-20,21,36.71,57.08,0.0,0.0,0.0
14350,2021-04-20,22,36.5,57.0,0.0,0.0,0.0
14351,2021-04-20,23,36.84,55.5,0.0,0.0,0.0
14352,2021-04-21,0,37.0,55.33,0.0,0.0,0.0
14353,2021-04-21,1,36.29,61.25,0.0,0.0,0.0
14354,2021-04-21,2,35.97,68.0,0.01,0.0,0.0
14355,2021-04-21,3,35.73,74.17,0.11,0.0,0.0
14356,2021-04-21,4,35.62,78.42,0.01,0.0,0.0
14357,2021-04-21,5,35.42,81.83,0.0,0.0,0.0
14358,2021-04-21,6,35.4,82.83,0.04,0.0,0.0
14359,2021-04-21,7,36.34,81.0,0.11,0.0,0.0
14360,2021-04-21,8,40.83,68.83,0.11,0.0,1.25
14361,2021-04-21,9,46.48,51.67,0.18,0.0,2.0
14362,2021-04-21,10,44.38,50.33,0.57,0.0,1.5
14363,2021-04-21,11,42.69,59.75,0.45,0.0,2.17
14364,2021-04-21,12,41.41,66.75,0.59,0.0,1.92
14365,2021-04-21,13,42.22,64.0,0.65,0.0,2.17
14366,2021-04-21,14,43.18,62.17,0.53,0.0,1.58
14367,2021-04-21,15,41.92,67.75,0.95,0.0,1.75
14368,2021-04-21,16,41.07,70.42,0.83,0.0,1.67
14369,2021-04-21,17,39.07,76.5,0.5,0.0,0.0
14370,2021-04-21,18,37.78,77.33,0.43,0.0,0.0
14371,2021-04-21,19,36.83,77.92,0.13,0.0,0.0
14372,2021-04-21,20,35.99,77.83,0.14,0.0,0.0
14373,2021-04-21,21,35.95,77.67,0.05,0.0,0.0
14374,2021-04-21,22,35.68,76.83,0.01,0.0,0.0
14375,2021-04-21,23,35.47,77.25,0.0,0.0,0.0
14376,2021-04-22,0,35.28,78.33,0.0,0.0,0.0
14377,2021-04-22,1,35.42,78.75,0.01,0.0,0.0
14378,2021-04-22,2,34.71,81.0,0.01,0.0,0.0
14379,2021-04-22,3,34.07,81.33,0.0,0.0,0.0
14380,2021-04-22,4,34.43,81.17,0.02,0.0,0.0
14381,2021-04-22,5,33.06,82.67,0.0,0.0,0.0
14382,2021-04-22,6,32.69,82.08,0.0,0.0,0.0
14383,2021-04-22,7,39.4,63.42,0.02,0.0,0.0
14384,2021-04-22,8,46.08,42.08,0.11,0.0,1.42
14385,2021-04-22,9,47.93,36.0,0.39,0.0,2.0
14386,2021-04-22,10,49.46,34.42,0.71,0.0,3.0
14387,2021-04-22,11,50.87,34.0,1.16,0.0,3.75
14388,2021-04-22,12,54.56,32.08,0.68,0.0,3.42
14389,2021-04-22,13,57.19,31.25,0.82,0.0,3.25
14390,2021-04-22,14,51.95,47.58,1.36,0.0,4.0
14391,2021-04-22,15,52.85,50.08,0.94,0.0,2.5
14392,2021-04-22,16,54.28,50.42,0.56,0.0,2.0
14393,2021-04-22,17,57.96,38.33,0.42,0.0,0.67
14394,2021-04-22,18,58.73,29.18,0.14,0.0,0.0
14395,2021-04-22,19,56.92,31.17,0.01,0.0,0.0
14396,2021-04-22,20,55.05,34.08,0.03,0.0,0.0
14397,2021-04-22,21,53.72,35.75,0.11,0.0,0.0
14398,2021-04-22,22,52.42,38.58,0.2,0.0,0.0
14399,2021-04-22,23,51.03,41.25,0.3,0.0,0.0
14400,2021-04-23,0,49.45,44.25,0.12,0.0,0.0
14401,2021-04-23,1,48.03,46.83,0.18,0.0,0.0
14402,2021-04-23,2,47.06,48.67,0.11,0.0,0.0
14403,2021-04-23,3,45.9,51.42,0.08,0.0,0.0
14404,2021-04-23,4,45.78,50.92,0.22,0.0,0.0
14405,2021-04-23,5,45.73,50.67,0.2,0.0,0.0
14406,2021-04-23,6,46.08,50.42,0.24,0.0,0.0
14407,2021-04-23,7,47.73,48.5,0.24,0.0,0.0
14408,2021-04-23,8,53.05,41.5,0.31,0.0,1.42
14409,2021-04-23,9,59.08,33.83,0.42,0.0,2.08
14410,2021-04-23,10,61.79,29.33,0.57,0.0,2.75
14411,2021-04-23,11,62.89,27.67,0.71,0.0,3.67
14412,2021-04-23,12,64.12,27.17,0.99,0.0,3.08
14413,2021-04-23,13,64.58,28.33,0.54,0.0,3.17
14414,2021-04-23,14,65.13,29.64,0.5,0.0,2.64
14415,2021-04-23,15,62.78,33.92,0.68,0.0,1.42
14416,2021-04-23,16,61.49,36.08,0.68,0.0,0.67
14417,2021-04-23,17,60.92,37.5,0.77,0.0,0.0
14418,2021-04-23,18,59.12,41.92,0.62,0.0,0.0
14419,2021-04-23,19,58.04,45.0,0.36,0.0,0.0
14420,2021-04-23,20,55.7,55.18,0.24,0.0,0.0
14421,2021-04-23,21,54.76,59.91,0.25,0.0,0.0
14422,2021-04-23,22,54.44,61.86,0.2,0.0,0.0
14423,2021-04-23,23,54.26,63.0,0.26,0.0,0.0
14424,2021-04-24,0,53.88,64.92,0.47,0.0,0.0
14425,2021-04-24,1,53.53,65.5,0.1,0.0,0.0
14426,2021-04-24,2,53.48,64.33,0.1,0.0,0.0
14427,2021-04-24,3,53.2,65.0,0.02,0.0,0.0
14428,2021-04-24,4,53.07,64.58,0.0,0.0,0.0
14429,2021-04-24,5,52.65,70.0,0.0,0.0,0.0
14430,2021-04-24,6,52.34,71.92,0.0,0.0,0.0
14431,2021-04-24,7,51.78,73.92,0.03,0.0,0.0
14432,2021-04-24,8,51.28,77.17,0.05,0.0,0.0
14433,2021-04-24,9,50.62,80.08,0.09,0.0,0.0
14434,2021-04-24,10,52.01,79.0,0.11,0.0,0.33
14435,2021-04-24,11,55.61,69.67,0.03,0.0,1.83
14436,2021-04-24,12,57.04,69.92,0.21,0.0,1.17
14437,2021-04-24,13,54.82,73.17,0.32,0.0,1.5
14438,2021-04-24,14,56.88,67.0,0.63,0.0,2.25
14439,2021-04-24,15,57.28,66.75,0.78,0.0,2.5
14440,2021-04-24,16,57.57,68.25,0.62,0.0,2.0
14441,2021-04-24,17,56.24,73.0,0.67,0.0,0.58
14442,2021-04-24,18,54.16,79.33,0.15,0.0,0.0
14443,2021-04-24,19,54.38,80.42,0.0,0.0,0.0
14444,2021-04-24,20,56.25,77.17,0.19,0.0,0.0
14445,2021-04-24,21,55.44,76.25,1.43,0.0,0.0
14446,2021-04-24,22,53.91,74.67,1.8,0.0,0.0
14447,2021-04-24,23,52.38,70.25,2.47,0.0,0.0
14448,2021-04-25,0,44.73,82.58,2.1,0.0,0.0
14449,2021-04-25,1,42.68,80.83,1.97,0.0,0.0
14450,2021-04-25,2,41.37,77.0,1.72,0.0,0.0
14451,2021-04-25,3,41.02,78.92,1.48,0.0,0.0
14452,2021-04-25,4,41.01,80.25,0.97,0.0,0.0
14453,2021-04-25,5,40.59,78.33,1.03,0.0,0.0
14454,2021-04-25,6,40.18,77.58,0.87,0.0,0.0
14455,2021-04-25,7,40.29,73.92,1.15,0.0,0.0
14456,2021-04-25,8,40.99,69.17,1.3,0.0,0.58
14457,2021-04-25,9,43.45,61.67,1.53,0.0,2.17
14458,2021-04-25,10,44.79,57.17,1.78,0.0,3.25
14459,2021-04-25,11,45.25,54.33,1.3,0.0,4.0
14460,2021-04-25,12,44.45,55.92,1.62,0.0,3.67
14461,2021-04-25,13,45.0,55.67,1.76,0.0,4.08
14462,2021-04-25,14,44.6,54.67,1.49,0.0,2.75
14463,2021-04-25,15,42.79,54.67,1.31,0.0,1.67
14464,2021-04-25,16,41.36,58.67,1.16,0.0,0.58
14465,2021-04-25,17,41.84,59.08,0.49,0.0,0.33
14466,2021-04-25,18,40.09,61.5,0.87,0.0,0.0
14467,2021-04-25,19,39.66,62.08,0.87,0.0,0.0
14468,2021-04-25,20,39.44,64.75,0.26,0.0,0.0
14469,2021-04-25,21,39.96,64.67,0.13,0.0,0.0
14470,2021-04-25,22,40.12,62.33,0.38,0.0,0.0
14471,2021-04-25,23,40.26,61.08,0.2,0.0,0.0
14472,2021-04-26,0,40.74,58.92,0.1,0.0,0.0
14473,2021-04-26,1,40.55,62.92,0.44,0.0,0.0
14474,2021-04-26,2,40.62,68.25,0.44,0.0,0.0
14475,2021-04-26,3,41.03,71.33,1.25,0.0,0.0
14476,2021-04-26,4,41.22,76.92,1.18,0.0,0.0
14477,2021-04-26,5,41.84,71.75,1.74,0.0,0.0
14478,2021-04-26,6,42.52,71.83,1.81,0.0,0.0
14479,2021-04-26,7,45.67,64.92,1.53,0.0,0.0
14480,2021-04-26,8,49.26,60.67,1.12,0.0,1.58
14481,2021-04-26,9,54.93,49.92,0.8,0.0,2.08
14482,2021-04-26,10,61.26,42.5,0.78,0.0,3.0
14483,2021-04-26,11,64.67,43.25,0.72,0.0,3.08
14484,2021-04-26,12,65.47,47.25,0.86,0.0,3.08
14485,2021-04-26,13,71.19,40.42,1.59,0.0,3.83
14486,2021-04-26,14,76.47,32.83,1.78,0.0,3.25
14487,2021-04-26,15,77.96,29.83,2.07,0.0,2.75
14488,2021-04-26,16,79.58,27.58,2.77,0.0,1.92
14489,2021-04-26,17,79.4,28.08,2.32,0.0,0.33
14490,2021-04-26,18,77.13,31.42,1.74,0.0,0.0
14491,2021-04-26,19,75.39,34.67,1.18,0.0,0.0
14492,2021-04-26,20,73.39,37.67,0.94,0.0,0.0
14493,2021-04-26,21,71.44,41.08,0.38,0.0,0.0
14494,2021-04-26,22,70.19,42.83,0.43,0.0,0.0
14495,2021-04-26,23,68.77,45.08,1.04,0.0,0.0
14496,2021-04-27,0,67.52,48.42,1.01,0.0,0.0
14497,2021-04-27,1,66.5,52.75,1.3,0.0,0.0
14498,2021-04-27,2,65.27,57.08,0.87,0.0,0.0
14499,2021-04-27,3,65.7,59.08,1.03,0.0,0.0
14500,2021-04-27,4,66.28,60.25,1.2,0.0,0.0
14501,2021-04-27,5,65.59,62.17,1.23,0.0,0.0
14502,2021-04-27,6,64.84,63.92,0.99,0.0,0.0
14503,2021-04-27,7,66.49,61.67,0.95,0.0,0.0
14504,2021-04-27,8,70.23,56.0,0.91,0.0,1.17
14505,2021-04-27,9,74.67,49.92,0.84,0.0,2.0
14506,2021-04-27,10,77.43,46.25,1.36,0.0,2.67
14507,2021-04-27,11,80.42,43.17,1.16,0.0,3.42
14508,2021-04-27,12,83.19,40.67,1.08,0.0,3.08
14509,2021-04-27,13,85.71,38.75,0.98,0.0,3.67
14510,2021-04-27,14,87.61,38.08,1.07,0.0,3.17
14511,2021-04-27,15,90.1,36.75,1.23,0.0,2.83
14512,2021-04-27,16,89.16,37.25,1.58,0.0,1.83
14513,2021-04-27,17,88.37,37.58,1.5,0.0,0.33
14514,2021-04-27,18,83.38,42.0,0.9,0.0,0.0
14515,2021-04-27,19,62.1,61.83,0.32,0.0,0.0
14516,2021-04-27,20,55.09,71.5,0.14,0.0,0.0
14517,2021-04-27,21,51.85,76.0,0.23,0.0,0.0
14518,2021-04-27,22,51.68,76.42,0.06,0.0,0.0
14519,2021-04-27,23,51.13,76.75,0.02,0.0,0.0
14520,2021-04-28,0,54.0,64.0,7.0,0.0,4.32
14521,2021-04-28,1,52.0,69.0,5.0,0.0,3.12
14522,2021-04-28,2,51.0,68.0,9.0,0.0,4.99
14523,2021-04-28,3,49.0,71.0,8.0,0.0,4.34
14524,2021-04-28,4,50.0,77.0,6.0,0.0,3.17
14525,2021-04-28,5,48.0,86.0,8.0,0.0,3.66
14526,2021-04-28,6,48.0,83.0,11.0,0.0,5.17
14527,2021-04-28,7,50.0,80.0,8.0,0.0,3.93
14528,2021-04-28,8,50.0,75.5,9.5,0.0,4.81
14529,2021-04-28,9,49.0,77.0,12.0,0.0,5.87
14530,2021-04-28,10,47.0,80.0,14.0,0.0,6.62
14531,2021-04-28,11,46.67,84.33,13.0,0.0,5.95
14532,2021-04-28,12,46.0,83.0,10.0,0.0,4.59
14533,2021-04-28,13,46.0,84.5,12.5,0.0,5.67
14534,2021-04-28,14,46.0,81.0,9.0,0.05,4.18
14535,2021-04-28,15,45.0,86.0,8.33,0.3,3.61
14536,2021-04-28,16,45.5,86.0,7.5,0.0,3.24
14537,2021-04-28,17,47.0,83.0,6.0,0.0,2.69
14538,2021-04-28,18,48.0,80.0,8.0,0.0,3.75
14539,2021-04-28,19,48.0,80.0,10.0,0.0,4.67
14540,2021-04-28,20,48.0,83.0,6.5,0.1,2.9
14541,2021-04-28,21,48.0,83.0,9.0,0.0,4.05
14542,2021-04-28,22,48.0,86.0,8.0,0.0,3.45
14543,2021-04-28,23,45.75,90.0,0.23,0.0,0.0
14544,2021-04-29,0,45.75,90.0,0.23,0.0,0.0
14545,2021-04-29,1,45.92,90.0,0.57,0.0,0.0
14546,2021-04-29,2,45.83,90.5,0.38,0.0,0.0
14547,2021-04-29,3,45.79,90.75,0.28,0.0,0.0
14548,2021-04-29,4,45.28,91.0,0.81,0.0,0.0
14549,2021-04-29,5,45.31,91.0,0.96,0.0,0.0
14550,2021-04-29,6,45.43,90.92,0.88,0.0,0.0
14551,2021-04-29,7,46.58,90.0,1.03,0.0,0.0
14552,2021-04-29,8,47.4,90.67,1.02,0.02,0.0
14553,2021-04-29,9,48.33,90.58,1.12,0.01,0.0
14554,2021-04-29,10,48.82,90.92,1.04,0.01,0.67
14555,2021-04-29,11,51.04,87.92,0.99,0.0,1.92
14556,2021-04-29,12,51.97,85.33,1.33,0.0,2.0
14557,2021-04-29,13,58.24,70.6,0.32,0.0,4.8
14558,2021-04-29,14,57.75,69.25,0.48,0.0,3.62
14559,2021-04-29,15,58.0,65.0,9.0,0.0,5.1
14560,2021-04-29,16,55.75,70.5,0.5,0.0,2.0
14561,2021-04-29,17,54.91,72.67,0.38,0.0,0.67
14562,2021-04-29,18,54.46,75.58,0.16,0.0,0.0
14563,2021-04-29,19,54.32,77.0,0.08,0.0,0.0
14564,2021-04-29,20,54.0,69.0,5.0,0.0,2.93
14565,2021-04-29,21,55.0,62.0,9.0,0.0,5.09
14566,2021-04-29,22,56.0,57.0,10.0,0.0,5.78
14567,2021-04-29,23,49.0,71.0,3.0,0.0,1.77
14568,2021-04-30,0,49.0,71.0,3.0,0.0,2.06
14569,2021-04-30,1,49.0,71.0,6.0,0.0,3.44
14570,2021-04-30,2,48.0,74.0,7.0,0.0,3.74
14571,2021-04-30,3,49.0,66.0,9.0,0.0,5.02
14572,2021-04-30,4,49.0,64.0,12.0,0.0,6.48
14573,2021-04-30,5,52.0,50.0,10.0,0.0,6.2
14574,2021-04-30,6,56.0,42.0,16.0,0.0,9.4
14575,2021-04-30,7,54.0,45.0,23.0,0.0,12.47
14576,2021-04-30,8,54.0,51.0,21.0,0.0,11.27
14577,2021-04-30,9,51.73,66.33,2.93,0.0,2.67
14578,2021-04-30,10,51.02,64.92,2.6,0.0,3.25
14579,2021-04-30,11,49.53,68.0,2.57,0.0,4.08
14580,2021-04-30,12,49.23,58.58,2.66,0.0,3.83
14581,2021-04-30,13,49.59,55.17,1.9,0.0,3.83
14582,2021-04-30,14,49.86,53.08,1.68,0.0,3.83
14583,2021-04-30,15,50.93,51.75,0.66,0.0,3.25
14584,2021-04-30,16,50.67,51.33,0.42,0.0,2.0
14585,2021-04-30,17,49.3,54.42,0.42,0.0,1.0
14586,2021-04-30,18,45.28,62.92,0.99,0.0,0.0
14587,2021-04-30,19,43.41,67.58,1.22,0.0,0.0
14588,2021-04-30,20,42.73,68.75,0.71,0.0,0.0
14589,2021-04-30,21,43.05,67.5,0.62,0.0,0.0
14590,2021-04-30,22,43.4,68.08,0.05,0.0,0.0
14591,2021-04-30,23,43.12,70.92,0.0,0.0,0.0
14592,2021-05-01,0,43.17,72.92,0.0,0.0,0.0
14593,2021-05-01,1,42.98,69.75,0.0,0.0,0.0
14594,2021-05-01,2,42.79,69.08,0.0,0.0,0.0
14595,2021-05-01,3,43.23,66.0,0.0,0.0,0.0
14596,2021-05-01,4,44.17,63.0,0.08,0.0,0.0
14597,2021-05-01,5,45.54,60.08,0.14,0.0,0.0
14598,2021-05-01,6,46.88,54.33,0.34,0.0,0.0
14599,2021-05-01,7,49.42,46.67,0.47,0.0,0.0
14600,2021-05-01,8,51.92,39.92,0.76,0.0,0.92
14601,2021-05-01,9,58.68,31.67,1.11,0.0,2.25
14602,2021-05-01,10,63.0,32.17,1.48,0.0,2.83
14603,2021-05-01,11,65.42,34.42,2.44,0.0,3.17
14604,2021-05-01,12,68.95,34.58,2.72,0.0,4.0
14605,2021-05-01,13,74.53,33.83,2.96,0.0,4.0
14606,2021-05-01,14,79.12,32.67,3.21,0.0,3.67
14607,2021-05-01,15,82.08,31.83,3.54,0.0,3.0
14608,2021-05-01,16,84.64,30.83,2.41,0.0,2.0
14609,2021-05-01,17,85.23,31.42,2.13,0.0,0.5
14610,2021-05-01,18,82.76,32.67,2.39,0.0,0.0
14611,2021-05-01,19,80.69,34.83,1.67,0.0,0.0
14612,2021-05-01,20,78.23,37.83,1.38,0.0,0.0
14613,2021-05-01,21,76.52,40.67,1.0,0.0,0.0
14614,2021-05-01,22,75.3,42.25,1.16,0.0,0.0
14615,2021-05-01,23,73.42,46.33,0.88,0.0,0.0
14616,2021-05-02,0,71.33,50.08,0.71,0.0,0.0
14617,2021-05-02,1,69.58,51.92,0.97,0.0,0.0
14618,2021-05-02,2,68.89,50.17,0.8,0.0,0.0
14619,2021-05-02,3,67.02,54.75,0.47,0.0,0.0
14620,2021-05-02,4,64.92,60.17,0.55,0.0,0.0
14621,2021-05-02,5,64.5,60.0,0.45,0.0,0.0
14622,2021-05-02,6,64.32,61.58,0.78,0.0,0.0
14623,2021-05-02,7,68.77,53.33,0.82,0.0,0.08
14624,2021-05-02,8,72.53,49.42,1.15,0.0,1.67
14625,2021-05-02,9,76.08,48.0,0.82,0.0,2.08
14626,2021-05-02,10,78.07,47.67,0.92,0.0,2.75
14627,2021-05-02,11,81.61,45.25,1.31,0.0,4.08
14628,2021-05-02,12,84.27,43.08,1.58,0.0,4.08
14629,2021-05-02,13,85.41,42.17,1.97,0.0,4.42
14630,2021-05-02,14,86.28,39.33,2.36,0.0,3.5
14631,2021-05-02,15,86.59,37.25,1.88,0.0,3.08
14632,2021-05-02,16,87.37,36.08,1.84,0.0,2.0
14633,2021-05-02,17,84.11,40.75,1.64,0.0,0.5
14634,2021-05-02,18,79.77,45.92,1.58,0.0,0.0
14635,2021-05-02,19,74.98,54.58,1.8,0.0,0.0
14636,2021-05-02,20,71.37,61.42,2.53,0.0,0.0
14637,2021-05-02,21,68.38,63.42,2.37,0.0,0.0
14638,2021-05-02,22,66.11,67.92,2.07,0.0,0.0
14639,2021-05-02,23,65.18,67.67,1.88,0.0,0.0
14640,2021-05-03,0,64.32,74.08,1.84,0.0,0.0
14641,2021-05-03,1,62.72,82.08,1.15,0.0,0.0
14642,2021-05-03,2,61.53,84.17,1.0,0.0,0.0
14643,2021-05-03,3,60.22,87.83,0.26,0.03,0.0
14644,2021-05-03,4,59.57,89.33,0.08,0.02,0.0
14645,2021-05-03,5,59.22,90.0,0.12,0.01,0.0
14646,2021-05-03,6,59.38,90.25,0.12,0.01,0.0
14647,2021-05-03,7,59.81,90.5,0.12,0.0,0.0
14648,2021-05-03,8,60.99,89.08,0.03,0.0,0.0
14649,2021-05-03,9,62.65,86.75,0.02,0.0,0.0
14650,2021-05-03,10,62.97,85.17,0.02,0.0,1.17
14651,2021-05-03,11,66.16,79.92,0.08,0.0,1.83
14652,2021-05-03,12,69.64,73.33,0.1,0.0,3.08
14653,2021-05-03,13,72.14,68.08,0.21,0.0,3.75
14654,2021-05-03,14,73.08,66.58,0.2,0.0,2.33
14655,2021-05-03,15,70.68,71.0,0.23,0.0,0.83
14656,2021-05-03,16,74.61,64.33,0.26,0.0,0.92
14657,2021-05-03,17,71.88,71.17,0.3,0.0,0.0
14658,2021-05-03,18,70.22,76.33,0.22,0.0,0.0
14659,2021-05-03,19,69.31,78.17,0.25,0.0,0.0
14660,2021-05-03,20,65.77,83.83,0.4,0.01,0.0
14661,2021-05-03,21,64.06,86.67,0.19,0.0,0.0
14662,2021-05-03,22,63.11,87.5,0.03,0.0,0.0
14663,2021-05-03,23,60.21,87.17,0.61,0.0,0.0
14664,2021-05-04,0,54.1,89.92,0.5,0.0,0.0
14665,2021-05-04,1,55.09,89.0,0.3,0.0,0.0
14666,2021-05-04,2,54.94,88.25,0.38,0.0,0.0
14667,2021-05-04,3,55.12,86.75,0.82,0.0,0.0
14668,2021-05-04,4,54.56,86.75,0.37,0.0,0.0
14669,2021-05-04,5,54.3,85.92,0.28,0.0,0.0
14670,2021-05-04,6,54.96,85.25,0.08,0.0,0.0
14671,2021-05-04,7,52.35,88.33,0.03,0.0,0.0
14672,2021-05-04,8,50.9,89.83,0.13,0.0,0.0
14673,2021-05-04,9,49.98,91.0,0.03,0.0,0.0
14674,2021-05-04,10,49.96,91.0,0.05,0.0,0.0
14675,2021-05-04,11,49.06,91.5,0.17,0.0,0.0
14676,2021-05-04,12,49.15,89.75,0.13,0.0,0.0
14677,2021-05-04,13,49.12,87.75,0.22,0.0,0.0
14678,2021-05-04,14,49.15,85.83,0.15,0.0,0.0
14679,2021-05-04,15,49.58,84.33,0.22,0.0,0.0
14680,2021-05-04,16,50.6,82.92,0.26,0.0,0.0
14681,2021-05-04,17,52.28,76.92,1.04,0.0,0.0
14682,2021-05-04,18,52.92,72.25,0.69,0.0,0.0
14683,2021-05-04,19,53.01,73.17,0.33,0.0,0.0
14684,2021-05-04,20,52.88,71.08,0.06,0.0,0.0
14685,2021-05-04,21,51.79,76.5,0.06,0.0,0.0
14686,2021-05-04,22,49.28,81.67,0.02,0.0,0.0
14687,2021-05-04,23,48.24,83.0,0.0,0.0,0.0
14688,2021-05-05,0,48.0,74.0,6.0,0.0,3.3
14689,2021-05-05,1,47.0,71.0,12.0,0.0,6.18
14690,2021-05-05,2,45.0,74.0,7.0,0.0,3.68
14691,2021-05-05,3,44.0,71.0,7.0,0.0,3.77
14692,2021-05-05,4,42.0,76.0,6.0,0.0,3.04
14693,2021-05-05,5,46.0,73.0,5.0,0.0,2.78
14694,2021-05-05,6,48.0,63.0,8.0,0.0,4.62
14695,2021-05-05,7,51.0,54.0,14.0,0.0,7.84
14696,2021-05-05,8,54.0,45.0,13.0,0.0,7.81
14697,2021-05-05,9,56.0,37.0,15.0,0.0,9.11
14698,2021-05-05,10,59.0,33.0,14.0,0.0,8.87
14699,2021-05-05,11,57.0,49.0,12.0,0.0,7.2
14700,2021-05-05,12,56.0,49.0,13.0,0.0,7.63
14701,2021-05-05,13,56.0,47.0,13.0,0.0,7.71
14702,2021-05-05,14,56.0,40.0,13.0,0.0,7.99
14703,2021-05-05,15,54.0,41.0,14.0,0.0,8.36
14704,2021-05-05,16,53.0,40.0,13.0,0.0,7.9
14705,2021-05-05,17,51.0,43.0,12.0,0.0,7.26
14706,2021-05-05,18,49.0,48.0,8.0,0.0,5.13
14707,2021-05-05,19,48.0,50.0,6.0,0.0,4.08
14708,2021-05-05,20,48.0,50.0,8.0,0.0,5.0
14709,2021-05-05,21,49.0,50.0,3.0,0.0,2.69
14710,2021-05-05,22,50.0,48.0,6.0,0.0,4.17
14711,2021-05-05,23,50.28,50.83,0.0,0.0,0.0
14712,2021-05-06,0,50.28,50.83,0.0,0.0,0.0
14713,2021-05-06,1,50.9,50.08,0.0,0.0,0.0
